Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Hand Care,Hand Washes and Sanitizers,,5.45,3658,Hand Washes and Sanitizers,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Hand Care,Lotion & Cream,,5.45,3662,Lotion & Cream,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,,,5.45,3672,Foot Care,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Lotion & Cream,,5.45,3674,Lotion & Cream,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Scrubs,,5.45,3675,Scrubs,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Foot Deodorant,,5.45,3676,Foot Deodorant,1
local,Root Category,Health & Beauty,Bath & Body,Hand & Foot Care,Foot Care,Foot Relief,,5.45,3677,Foot Relief,1
local,Root Category,Health & Beauty,Bath & Body,Bath & Body Accessories,,,,5.45,3686,Bath & Body Accessories,1
local,Root Category,Health & Beauty,Bath & Body,Gifts & Value Sets,,,,5.45,3703,Gifts & Value Sets,1
local,Root Category,Health & Beauty,Hair Care,,,,,5.45,3706,Hair Care,1
local,Root Category,Health & Beauty,Hair Care,Shampoos & Conditioners,,,,5.45,3708,Shampoos & Conditioners,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,,,,5.45,3710,Hair Styling,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,Wax,,,5.45,3711,Wax,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,Gel,,,5.45,3712,Gel,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,Spray,,,5.45,3714,Spray,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,Cream,,,5.45,3715,Cream,1
local,Root Category,Health & Beauty,Hair Care,Hair Styling,Mousse,,,5.45,3716,Mousse,1
local,Root Category,Health & Beauty,Hair Care,Hair Oils,,,,5.45,3717,Hair Oils,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,,,,5.45,3718,Hair Treatments,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Heat Protector,,,5.45,3720,Heat Protector,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Anti Frizz,,,5.45,3721,Anti Frizz,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Reconstruction,,,5.45,3722,Reconstruction,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Moisturizing,,,5.45,3723,Moisturizing,1
local,Root Category,Health & Beauty,Hair Care,Hair Treatments,Hair Loss Solution & Hair Growth,,,5.45,3724,Hair Loss Solution & Hair Growth,1
local,Root Category,Health & Beauty,Hair Care,Hair Coloring,,,,5.45,3725,Hair Coloring,1
local,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,,,,5.45,3726,Hair Care Accessories,1
local,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,Hair Brushes & Combs,,,5.45,3728,Hair Brushes & Combs,1
local,Root Category,Health & Beauty,Hair Care,Hair Care Accessories,Wig & Hair Extensions & Pads,,,5.45,3729,Wig & Hair Extensions & Pads,1
local,Root Category,Health & Beauty,Personal Care,,,,,5.45,3730,Personal Care,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,,,,5.45,3731,Oral Care,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Teeth whitening,,,5.45,3732,Teeth whitening,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Electric Toothbrushes,,,5.45,3733,Electric Toothbrushes,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Toothbrushes,,,5.45,3734,Toothbrushes,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Toothpastes,,,5.45,3735,Toothpastes,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Mouthwash,,,5.45,3736,Mouthwash,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Dental Flosses & Sticks,,,5.45,3737,Dental Flosses & Sticks,1
local,Root Category,Health & Beauty,Personal Care,Oral Care,Oral Care Accessories,,,5.45,3738,Oral Care Accessories,1
local,Root Category,Health & Beauty,Personal Care,Deodorants,,,,5.45,3739,Deodorants,1
local,Root Category,Health & Beauty,Personal Care,Deodorants,Sprays,,,5.45,3740,Sprays,1
local,Root Category,Health & Beauty,Personal Care,Deodorants,Roll-ons / Stick / Cream,,,5.45,3742,Roll-ons / Stick / Cream,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,,,,5.45,3744,Feminine Care,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,Tampons,,,5.45,3745,Tampons,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,Panty liners,,,5.45,3746,Panty liners,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,Sanitary Napkins,,,5.45,3747,Sanitary Napkins,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,Female Cleansing,,,5.45,3748,Female Cleansing,1
local,Root Category,Health & Beauty,Personal Care,Feminine Care,Pregnancy & Fertility,,,5.45,3749,Pregnancy & Fertility,1
local,Root Category,Health & Beauty,Fragrances,,,,,5.45,3752,Fragrances,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,,,,5.45,3768,Body and Skin Care,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Skin Care,,,5.45,3769,Skin Care,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,,,5.45,3770,Body Care,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,Lotion & Butter,,5.45,3771,Lotion & Butter,1
local,Root Category,Health & Beauty,Men's Care,Body and Skin Care,Body Care,Scrubs,,5.45,3772,Scrubs,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,,,,5.45,3777,Hair Care,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Shampoos & Conditioners,,,5.45,3779,Shampoos & Conditioners,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Loss Solution,,,5.45,3780,Hair Loss Solution,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,,,5.45,3781,Hair Styling,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Wax,,5.45,3782,Wax,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Gel,,5.45,3783,Gel,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Spray,,5.45,3784,Spray,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Cream,,5.45,3785,Cream,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Styling,Mousse,,5.45,3786,Mousse,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Oils,,,5.45,3787,Hair Oils,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,,,5.45,3788,Hair Treatments,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Heat Protector,,5.45,3790,Heat Protector,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Anti Frizz,,5.45,3791,Anti Frizz,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Reconstruction,,5.45,3792,Reconstruction,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Treatments,Moisturizing,,5.45,3793,Moisturizing,1
local,Root Category,Health & Beauty,Health & Beauty Tools,,,,,5.45,3794,Health & Beauty Tools,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair Removal Appliances,,,,5.45,3795,Hair Removal Appliances,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,,,,5.45,3799,Hair styling Appliances,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Dryers,,,5.45,3800,Hair Dryers,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Curlers,,,5.45,3802,Hair Curlers,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Hair styling Appliances,Hair Stylers,,,5.45,3803,Hair Stylers,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Skin Care Tools,,,,5.45,3804,Skin Care Tools,1
local,Root Category,Health & Beauty,Health & Beauty Tools,Body Slimming & Electric Massagers,,,,5.45,3807,Body Slimming & Electric Massagers,1
local,Root Category,Health & Beauty,Medical Equipment,,,,,5.45,3812,Medical Equipment,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Blood Pressure Monitors,,,5.45,3815,Blood Pressure Monitors,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Blood Glucose Monitor,,,5.45,3816,Blood Glucose Monitor,1
local,Root Category,Health & Beauty,Medical Equipment,First Aid Supplies,,,,5.45,3817,First Aid Supplies,1
local,Root Category,Health & Beauty,Medical Equipment,Compression Stockings,,,,5.45,3819,Compression Stockings,1
local,Root Category,Health & Beauty,Medical Equipment,Pedometers,,,,5.45,3821,Pedometers,1
local,Root Category,Health & Beauty,Medical Equipment,Health Monitor & Tests,Pulse Oximeters,,,5.45,3822,Pulse Oximeters,1
local,Root Category,Health & Beauty,Food Supplements,,,,,0.9,3835,Food Supplements,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,,,,0.9,3840,Weight Management,1
local,Root Category,Health & Beauty,Food Supplements,Weight Management,Appetite Suppressant,,,0.9,3842,Appetite Suppressant,1
local,Root Category,Health & Beauty,Men's Care,Hair Care,Hair Coloring,,,5.45,3900,Hair Coloring,1
local,Root Category,Health & Beauty,Men's Care,,,,,5.45,3902,Men's Care,1
local,Root Category,Health & Beauty,Men's Care,Shaving,,,,5.45,3903,Shaving,1
local,Root Category,Health & Beauty,Men's Care,Shaving,"Blades, Razors & Shaving Brushes",,,5.45,3905,"Blades, Razors & Shaving Brushes",1
local,Root Category,Health & Beauty,Men's Care,Shaving,"Creams, Foams & Gels",,,5.45,3906,"Creams, Foams & Gels",1
local,Root Category,Health & Beauty,Men's Care,Shaving,Aftershave Lotions & Creams,,,5.45,3907,Aftershave Lotions & Creams,1
local,Root Category,Home & Living,,,,,,5.45,3913,Home & Living,1
local,Root Category,Home & Living,Furniture,,,,,5.45,3914,Furniture,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,,,,5.45,3915,Bedroom furniture,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,,,5.45,3916,Beds,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Bed Frames,,5.45,3917,Bed Frames,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Daybeds,,5.45,3918,Daybeds,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Bunk Beds,,5.45,3919,Bunk Beds,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Sofa Beds,,5.45,3920,Sofa Beds,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Platform Beds,,5.45,3922,Platform Beds,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Bedside Tables,,,5.45,3923,Bedside Tables,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Dressers & Chests,,,5.45,3924,Dressers & Chests,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Bedroom Vanities,,,5.45,3925,Bedroom Vanities,1
local,Root Category,Home & Living,Furniture,Bedroom furniture,Wardrobes,,,5.45,3926,Wardrobes,1
local,Root Category,Home & Living,Home Decor,,,,,5.45,3927,Home Decor,1
local,Root Category,Home & Living,Lighting,,,,,5.45,3929,Lighting,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,,,,5.45,3930,Decorative Ceiling Lights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Pendants,,,5.45,3931,Pendants,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Downlights,,,5.45,3932,Downlights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Spotlights,,,5.45,3933,Spotlights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Oyster Lights,,,5.45,3934,Oyster Lights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Chandeliers,,,5.45,3935,Chandeliers,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Flush Mount Fixtures,,,5.45,3936,Flush Mount Fixtures,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Picture & Display Lights,,,5.45,3937,Picture & Display Lights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Semi Flush Mount Fixtures,,,5.45,3938,Semi Flush Mount Fixtures,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Track Lights,,,5.45,3939,Track Lights,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Vanity Lights Fixtures,,,5.45,3940,Vanity Lights Fixtures,1
local,Root Category,Home & Living,Lighting,Decorative Ceiling Lights,Wall Lights & Sconces,,,5.45,3941,Wall Lights & Sconces,1
local,Root Category,Home & Living,Lighting,Decorative Lamps,,,,5.45,3943,Decorative Lamps,1
local,Root Category,Home & Living,Lighting,Decorative Lamps,Floor Lamps,,,5.45,3944,Floor Lamps,1
local,Root Category,Home & Living,Lighting,Decorative Lamps,Bedside Lamps,,,5.45,3945,Bedside Lamps,1
local,Root Category,Home & Living,Lighting,Decorative Lamps,Desk Lamps,,,5.45,3946,Desk Lamps,1
local,Root Category,Home & Living,Lighting,Decorative Lamps,Table Lamps,,,5.45,3947,Table Lamps,1
local,Root Category,Home & Living,Kitchen & Dining,,,,,5.45,3948,Kitchen & Dining,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,,,,5.45,3949,Bakeware,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Trays & Pans,,,5.45,3950,Baking Trays & Pans,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Bowls & Casseroles,,,5.45,3951,Baking Bowls & Casseroles,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,Cookie Cutters & Moulds,,,5.45,3952,Cookie Cutters & Moulds,1
local,Root Category,Home & Living,Lighting,Lampshades,,,,5.45,3953,Lampshades,1
local,Root Category,Home & Living,Lighting,Bathroom Lights,,,,5.45,3954,Bathroom Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,Baking Tools & Accessories,,,5.45,3956,Baking Tools & Accessories,1
local,Root Category,Home & Living,Bedding,,,,,5.45,3957,Bedding,1
local,Root Category,Home & Living,Bedding,"Comforters, Blankets & Throws","Comforters, Quilts & Duvets",,,5.45,3960,"Comforters, Quilts & Duvets",1
local,Root Category,Home & Living,Bedding,"Comforters, Blankets & Throws",Blankets & Throws,,,5.45,3961,Blankets & Throws,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,,,,5.45,3963,Outdoor Lighting,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Flood Lights,,,5.45,3964,Flood Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Bakeware,Bakeware Sets,,,5.45,3965,Bakeware Sets,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,,,,5.45,3966,Cookware,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Pots and Pans,,,5.45,3968,Pots and Pans,1
local,Root Category,Home & Living,Bedding,"Comforters, Blankets & Throws",Electric Blankets,,,5.45,3970,Electric Blankets,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Stockpot,,,5.45,3971,Stockpot,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Landscape Lights,,,5.45,3972,Landscape Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Woks & Stir-Fry Pans,,,5.45,3973,Woks & Stir-Fry Pans,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Specialty Pots & Pans,,,5.45,3974,Specialty Pots & Pans,1
local,Root Category,Home & Living,Bedding,Pillows & Bolsters,,,,5.45,3975,Pillows & Bolsters,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Lanterns & Torches,,,5.45,3976,Lanterns & Torches,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Pressure Cookers & Steamers,,,5.45,3977,Pressure Cookers & Steamers,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Outdoor Ceiling Lights,,,5.45,3978,Outdoor Ceiling Lights,1
local,Root Category,Home & Living,Bedding,Pillows & Bolsters,Bed Pillows,,,5.45,3979,Bed Pillows,1
local,Root Category,Home & Living,Bedding,Pillows & Bolsters,Neck & Cervical Pillows,,,5.45,3980,Neck & Cervical Pillows,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Outdoor Lamps,,,5.45,3981,Outdoor Lamps,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Cookware Sets,,,5.45,3983,Cookware Sets,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Outdoor Wall Lights,,,5.45,3984,Outdoor Wall Lights,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Post Lights,,,5.45,3985,Post Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Grills & Ovens,,,5.45,3986,Grills & Ovens,1
local,Root Category,Home & Living,Lighting,Outdoor Lighting,Solar-Powered Lights,,,5.45,3989,Solar-Powered Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Cookware Accessories,,,5.45,3990,Cookware Accessories,1
local,Root Category,Home & Living,Lighting,Specialty Lighting,,,,5.45,3991,Specialty Lighting,1
local,Root Category,Home & Living,Kitchen & Dining,Cookware,Specialty Cookware,,,5.45,3992,Specialty Cookware,1
local,Root Category,Home & Living,Lighting,Specialty Lighting,Night Lights,,,5.45,3994,Night Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,,,,5.45,3995,Tableware,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,,,5.45,3998,Cutlery,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Forks,,5.45,4001,Forks,1
local,Root Category,Home & Living,Lighting,Specialty Lighting,Book Lights,,,5.45,4003,Book Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Table Knives,,5.45,4004,Table Knives,1
local,Root Category,Home & Living,Bedding,Bedding Accessories,,,,5.45,4005,Bedding Accessories,1
local,Root Category,Home & Living,Lighting,Specialty Lighting,Fairy Lights,,,5.45,4006,Fairy Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Spoons,,5.45,4008,Spoons,1
local,Root Category,Home & Living,Lighting,Specialty Lighting,Billiard Lights,,,5.45,4009,Billiard Lights,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Cutlery Sets,,5.45,4011,Cutlery Sets,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Chopsticks & Rests,,5.45,4012,Chopsticks & Rests,1
local,Root Category,Home & Living,Home Decor,Mirrors,,,,5.45,4013,Mirrors,1
local,Root Category,Home & Living,Kitchen & Dining,Tableware,Cutlery,Children's Cutlery,,5.45,4014,Children's Cutlery,1
local,Root Category,Home & Living,Home Decor,Mirrors,Floor Mirrors,,,5.45,4015,Floor Mirrors,1
